 TIME                                    TempTop                                  TempBottom                               Node1                                    Node2                                    Node3                                    Node4                                    Node5                                    Node6                                    Node7                                    Node8                                    Node9                                    Node10                                  
  +3.9100000000000001E+01   +6.1309074064242914E+01   +6.1265884140804204E+01   +6.1309074064242914E+01   +6.1309072854616943E+01   +6.1309072854616943E+01   +6.1309072854616943E+01   +6.1309072854616950E+01   +6.1309072854616950E+01   +6.1265884140804204E+01   +6.1058574467957285E+01   +6.0681573406527583E+01   +5.9303318712169187E+01
  +3.9149999999999999E+01   +6.1297095136412132E+01   +6.1255399299732652E+01   +6.1297095136412132E+01   +6.1297093926364703E+01   +6.1297093926364703E+01   +6.1297093926364703E+01   +6.1297093926364703E+01   +6.1297093926364695E+01   +6.1255399299732652E+01   +6.1048142149530534E+01   +6.0669993337533278E+01   +5.9286051593692548E+01
  +3.9200000000000003E+01   +6.1285112035918253E+01   +6.1244907939134535E+01   +6.1285112035918253E+01   +6.1285110825449436E+01   +6.1285110825449443E+01   +6.1285110825449443E+01   +6.1285110825449443E+01   +6.1285110825449436E+01   +6.1244907939134535E+01   +6.1037703653125909E+01   +6.0658402401172474E+01   +5.9268788425479592E+01
  +3.9250000000000000E+01   +6.1273124763628267E+01   +6.1234410065012263E+01   +6.1273124763628267E+01   +6.1273123552738156E+01   +6.1273123552738156E+01   +6.1273123552738156E+01   +6.1273123552738149E+01   +6.1273123552738156E+01   +6.1234410065012263E+01   +6.1027258973018775E+01   +6.0646800630134564E+01   +5.9251529182790037E+01
  +3.9299999999999997E+01   +6.1261133320410131E+01   +6.1223905683341080E+01   +6.1261133320410131E+01   +6.1261132109098810E+01   +6.1261132109098817E+01   +6.1261132109098817E+01   +6.1261132109098817E+01   +6.1261132109098810E+01   +6.1223905683341080E+01   +6.1016808103561843E+01   +6.0635188056954554E+01   +5.9234273840985125E+01
  +3.9350000000000001E+01   +6.1249137707132824E+01   +6.1213394800069231E+01   +6.1249137707132824E+01   +6.1249136495400386E+01   +6.1249136495400386E+01   +6.1249136495400386E+01   +6.1249136495400386E+01   +6.1249136495400379E+01   +6.1213394800069231E+01   +6.1006351039184587E+01   +6.0623564714013810E+01   +5.9217022375527158E+01
  +3.9399999999999999E+01   +6.1237137924666264E+01   +6.1202877421118160E+01   +6.1237137924666264E+01   +6.1237136712512793E+01   +6.1237136712512793E+01   +6.1237136712512793E+01   +6.1237136712512793E+01   +6.1237136712512793E+01   +6.1202877421118160E+01   +6.0995887774392749E+01   +6.0611930633540858E+01   +5.9199774761979093E+01
  +3.9450000000000003E+01   +6.1225133973881327E+01   +6.1192353552382741E+01   +6.1225133973881327E+01   +6.1225132761306909E+01   +6.1225132761306909E+01   +6.1225132761306909E+01   +6.1225132761306917E+01   +6.1225132761306917E+01   +6.1192353552382741E+01   +6.0985418303767794E+01   +6.0600285847612163E+01   +5.9182530976004045E+01
  +3.9500000000000000E+01   +6.1213125855649885E+01   +6.1181823199731475E+01   +6.1213125855649885E+01   +6.1213124642654613E+01   +6.1213124642654613E+01   +6.1213124642654613E+01   +6.1213124642654606E+01   +6.1213124642654613E+01   +6.1181823199731475E+01   +6.0974942621966406E+01   +6.0588630388152872E+01   +5.9165290993364891E+01
  +3.9549999999999997E+01   +6.1201113570844740E+01   +6.1171286369006680E+01   +6.1201113570844740E+01   +6.1201112357428705E+01   +6.1201112357428698E+01   +6.1201112357428698E+01   +6.1201112357428705E+01   +6.1201112357428698E+01   +6.1171286369006680E+01   +6.0964460723719952E+01   +6.0576964286937603E+01   +5.9148054789923819E+01
  +3.9600000000000001E+01   +6.1189097120339639E+01   +6.1160743066024708E+01   +6.1189097120339639E+01   +6.1189095906502914E+01   +6.1189095906502914E+01   +6.1189095906502914E+01   +6.1189095906502914E+01   +6.1189095906502921E+01   +6.1160743066024708E+01   +6.0953972603833989E+01   +6.0565287575591206E+01   +5.9130822341641860E+01
  +3.9649999999999999E+01   +6.1177076505009246E+01   +6.1150193296576127E+01   +6.1177076505009246E+01   +6.1177075290751937E+01   +6.1177075290751937E+01   +6.1177075290751937E+01   +6.1177075290751937E+01   +6.1177075290751937E+01   +6.1150193296576127E+01   +6.0943478257187735E+01   +6.0553600285589511E+01   +5.9113593624578527E+01
  +3.9700000000000003E+01   +6.1165051725729214E+01   +6.1139637066425941E+01   +6.1165051725729214E+01   +6.1165050511051398E+01   +6.1165050511051398E+01   +6.1165050511051398E+01   +6.1165050511051398E+01   +6.1165050511051398E+01   +6.1139637066425941E+01   +6.0932977678733572E+01   +6.0541902448260075E+01   +5.9096368614891297E+01
  +3.9750000000000000E+01   +6.1153022783376052E+01   +6.1129074381313764E+01   +6.1153022783376052E+01   +6.1153021568277822E+01   +6.1153021568277822E+01   +6.1153021568277822E+01   +6.1153021568277822E+01   +6.1153021568277822E+01   +6.1129074381313764E+01   +6.0922470863496535E+01   +6.0530194094782964E+01   +5.9079147288835230E+01
  +3.9799999999999997E+01   +6.1140989678827225E+01   +6.1118505246954022E+01   +6.1140989678827225E+01   +6.1140988463308666E+01   +6.1140988463308673E+01   +6.1140988463308673E+01   +6.1140988463308673E+01   +6.1140988463308680E+01   +6.1118505246954022E+01   +6.0911957806573831E+01   +6.0518475256191465E+01   +5.9061929622762548E+01
  +3.9850000000000001E+01   +6.1128952412961098E+01   +6.1107929669036160E+01   +6.1128952412961098E+01   +6.1128951197022303E+01   +6.1128951197022303E+01   +6.1128951197022303E+01   +6.1128951197022303E+01   +6.1128951197022310E+01   +6.1107929669036160E+01   +6.0901438503134294E+01   +6.0506745963372829E+01   +5.9044715593122177E+01
  +3.9899999999999999E+01   +6.1116910986656912E+01   +6.1097347653224816E+01   +6.1116910986656912E+01   +6.1116909770297973E+01   +6.1116909770297980E+01   +6.1116909770297980E+01   +6.1116909770297973E+01   +6.1116909770297980E+01   +6.1097347653224816E+01   +6.0890912948417935E+01   +6.0495006247069050E+01   +5.9027505176459321E+01
  +3.9950000000000003E+01   +6.1104865400794843E+01   +6.1086759205160021E+01   +6.1104865400794843E+01   +6.1104864184015845E+01   +6.1104864184015845E+01   +6.1104864184015845E+01   +6.1104864184015845E+01   +6.1104864184015845E+01   +6.1086759205160021E+01   +6.0880381137735434E+01   +6.0483256137877554E+01   +5.9010298349415095E+01
  +4.0000000000000000E+01   +6.1092815656255922E+01   +6.1076164330457388E+01   +6.1092815656255922E+01   +6.1092814439056959E+01   +6.1092814439056959E+01   +6.1092814439056959E+01   +6.1092814439056959E+01   +6.1092814439056959E+01   +6.1076164330457388E+01   +6.0869843066467645E+01   +6.0471495666251947E+01   +5.8993095088726029E+01
  +4.0049999999999997E+01   +6.1080763064403101E+01   +6.1065564157256645E+01   +6.1080763064403101E+01   +6.1080761847048869E+01   +6.1080761847048876E+01   +6.1080761847048876E+01   +6.1080761847048869E+01   +6.1080761847048869E+01   +6.1065564157256645E+01   +6.0859299852613447E+01   +6.0459725985904043E+01   +5.8975897621648343E+01
  +4.0100000000000001E+01   +6.1068710245653179E+01   +6.1054960934926385E+01   +6.1068710245653179E+01   +6.1068709028408293E+01   +6.1068709028408293E+01   +6.1068709028408293E+01   +6.1068709028408293E+01   +6.1068709028408286E+01   +6.1054960934926385E+01   +6.0848753735212632E+01   +6.0447949373923713E+01   +5.8958710421320490E+01
  +4.0149999999999999E+01   +6.1056658508933140E+01   +6.1044355790158335E+01   +6.1056658508933140E+01   +6.1056657291797464E+01   +6.1056657291797471E+01   +6.1056657291797471E+01   +6.1056657291797471E+01   +6.1056657291797471E+01   +6.1044355790158335E+01   +6.0838205830162721E+01   +6.0436166986574051E+01   +5.8941535704456570E+01
  +4.0200000000000003E+01   +6.1044607853108722E+01   +6.1033748728260782E+01   +6.1044607853108722E+01   +6.1044606636082165E+01   +6.1044606636082172E+01   +6.1044606636082172E+01   +6.1044606636082172E+01   +6.1044606636082165E+01   +6.1033748728260782E+01   +6.0827656131801248E+01   +6.0424378859153734E+01   +5.8924373435999904E+01
  +4.0250000000000000E+01   +6.1032558277047706E+01   +6.1023139754514169E+01   +6.1032558277047706E+01   +6.1032557060130152E+01   +6.1032557060130152E+01   +6.1032557060130152E+01   +6.1032557060130152E+01   +6.1032557060130145E+01   +6.1023139754514169E+01   +6.0817104634545736E+01   +6.0412585026782921E+01   +5.8907223581021050E+01
  +4.0299999999999997E+01   +6.1020509779619864E+01   +6.1012528874171338E+01   +6.1020509779619864E+01   +6.1020508562811180E+01   +6.1020508562811180E+01   +6.1020508562811180E+01   +6.1020508562811180E+01   +6.1020508562811187E+01   +6.1012528874171338E+01   +6.0806551332893093E+01   +6.0400785524404149E+01   +5.8890086104717241E+01
  +4.0350000000000001E+01   +6.1008462359696942E+01   +6.1001916092457762E+01   +6.1008462359696942E+01   +6.1008461142997042E+01   +6.1008461142997035E+01   +6.1008461142997035E+01   +6.1008461142997035E+01   +6.1008461142997035E+01   +6.1001916092457762E+01   +6.0795996221419074E+01   +6.0388980386783203E+01   +5.8872960972411875E+01
  +4.0399999999999999E+01   +6.0996416016152743E+01   +6.0991301414571694E+01   +6.0996416016152743E+01   +6.0996414799561485E+01   +6.0996414799561485E+01   +6.0996414799561485E+01   +6.0996414799561485E+01   +6.0996414799561485E+01   +6.0991301414571694E+01   +6.0785439294777710E+01   +6.0377169648510041E+01   +5.8855848149553964E+01
  +4.0450000000000003E+01   +6.0984370747862990E+01   +6.0980684845684465E+01   +6.0984370747862990E+01   +6.0984369531380274E+01   +6.0984369531380274E+01   +6.0984369531380274E+01   +6.0984369531380274E+01   +6.0984369531380274E+01   +6.0980684845684465E+01   +6.0774880547700690E+01   +6.0365353343999686E+01   +5.8838747601717607E+01
  +4.0500000000000000E+01   +6.0972326553705422E+01   +6.0970066390940630E+01   +6.0972326553705422E+01   +6.0972325337331128E+01   +6.0972325337331135E+01   +6.0972325337331135E+01   +6.0972325337331135E+01   +6.0972325337331128E+01   +6.0970066390940630E+01   +6.0764319974996880E+01   +6.0353531507493088E+01   +5.8821659294601481E+01
  +4.0549999999999997E+01   +6.0960283432559727E+01   +6.0959446055458166E+01   +6.0960283432559727E+01   +6.0960282216293749E+01   +6.0960282216293756E+01   +6.0960282216293756E+01   +6.0960282216293749E+01   +6.0960282216293756E+01   +6.0959446055458166E+01   +6.0753757571551688E+01   +6.0341704173058034E+01   +5.8804583194028282E+01
  +4.0600000000000001E+01   +6.0948333734927594E+01   +6.0948269622721028E+01   +6.0948333734927594E+01   +6.0948332537417734E+01   +6.0948332537417734E+01   +6.0948332537417734E+01   +6.0948332537417741E+01   +6.0948332537417741E+01   +6.0948269622721028E+01   +6.0743193332326562E+01   +6.0329871374589999E+01   +5.8787519265944240E+01
  +4.0649999999999999E+01   +6.0936486296150775E+01   +6.0936485100546427E+01   +6.0936486296150775E+01   +6.0936485100546427E+01   +6.0936485100546435E+01   +6.0936485100546435E+01   +6.0936485100546435E+01   +6.0936485100546435E+01   +6.0936485100546427E+01   +6.0732626416682152E+01   +6.0318033145180394E+01   +5.8770467476418553E+01
  +4.0700000000000003E+01   +6.0924648738968529E+01   +6.0924647543455336E+01   +6.0924648738968529E+01   +6.0924647543455336E+01   +6.0924647543455336E+01   +6.0924647543455336E+01   +6.0924647543455336E+01   +6.0924647543455336E+01   +6.0924647543455336E+01   +6.0722055908422206E+01   +6.0306189516432610E+01   +5.8753427791641009E+01
  +4.0750000000000000E+01   +6.0912812083718229E+01   +6.0912810888296072E+01   +6.0912812083718229E+01   +6.0912810888296072E+01   +6.0912810888296072E+01   +6.0912810888296072E+01   +6.0912810888296072E+01   +6.0912810888296072E+01   +6.0912810888296072E+01   +6.0711481731369886E+01   +6.0294340519046102E+01   +5.8736400177919364E+01
  +4.0799999999999997E+01   +6.0900976329104829E+01   +6.0900975133773571E+01   +6.0900976329104829E+01   +6.0900975133773571E+01   +6.0900975133773571E+01   +6.0900975133773571E+01   +6.0900975133773571E+01   +6.0900975133773571E+01   +6.0900975133773571E+01   +6.0700903890975390E+01   +6.0282486183514322E+01   +5.8719384601678698E+01
  +4.0850000000000001E+01   +6.0889141473835160E+01   +6.0889140278594674E+01   +6.0889141473835160E+01   +6.0889140278594667E+01   +6.0889140278594660E+01   +6.0889140278594660E+01   +6.0889140278594660E+01   +6.0889140278594667E+01   +6.0889140278594674E+01   +6.0690322392714791E+01   +6.0270626540187131E+01   +5.8702381029460966E+01
  +4.0899999999999999E+01   +6.0877307516617961E+01   +6.0877306321468097E+01   +6.0877307516617961E+01   +6.0877306321468097E+01   +6.0877306321468104E+01   +6.0877306321468104E+01   +6.0877306321468104E+01   +6.0877306321468097E+01   +6.0877306321468097E+01   +6.0679737242089793E+01   +6.0258761619271468E+01   +5.8685389427924505E+01
  +4.0950000000000003E+01   +6.0865474456163888E+01   +6.0865473261104533E+01   +6.0865474456163888E+01   +6.0865473261104519E+01   +6.0865473261104526E+01   +6.0865473261104526E+01   +6.0865473261104526E+01   +6.0865473261104526E+01   +6.0865473261104533E+01   +6.0669148444627417E+01   +6.0246891450832045E+01   +5.8668409763843606E+01
  +4.1000000000000000E+01   +6.0853642291185501E+01   +6.0853641096216521E+01   +6.0853642291185501E+01   +6.0853641096216521E+01   +6.0853641096216521E+01   +6.0853641096216521E+01   +6.0853641096216521E+01   +6.0853641096216521E+01   +6.0853641096216521E+01   +6.0658556005879703E+01   +6.0235016064792042E+01   +5.8651442004108020E+01
  +4.1049999999999997E+01   +6.0841750885177170E+01   +6.0841749678967673E+01   +6.0841750885177170E+01   +6.0841749678967680E+01   +6.0841749678967673E+01   +6.0841749678967673E+01   +6.0841749678967680E+01   +6.0841749678967673E+01   +6.0841749678967673E+01   +6.0647091718947408E+01   +6.0219711246193135E+01   +5.8552809652399773E+01
  +4.1100000000000001E+01   +6.0829756566901693E+01   +6.0829680486251981E+01   +6.0829756566901693E+01   +6.0829755351164202E+01   +6.0829755351164202E+01   +6.0829755351164202E+01   +6.0829755351164202E+01   +6.0829755351164202E+01   +6.0829680486251981E+01   +6.0633850425590595E+01   +6.0196491396793185E+01   +5.8292074711720957E+01
  +4.1149999999999999E+01   +6.0817713618307288E+01   +6.0817074713164921E+01   +6.0817713618307288E+01   +6.0817712402276747E+01   +6.0817712402276754E+01   +6.0817712402276747E+01   +6.0817712402276747E+01   +6.0817712402276754E+01   +6.0817074713164921E+01   +6.0618686357490525E+01   +6.0162323456620079E+01   +5.7872534294339516E+01
  +4.1200000000000003E+01   +6.0805666074797259E+01   +6.0803619034082764E+01   +6.0805666074797259E+01   +6.0805664858148027E+01   +6.0805664858148027E+01   +6.0805664858148027E+01   +6.0805664858148020E+01   +6.0805664858148027E+01   +6.0803619034082764E+01   +6.0601303869972547E+01   +6.0112481229744674E+01   +5.7299357165688278E+01
  +4.1250000000000000E+01   +6.0793609736191726E+01   +6.0789256437720816E+01   +6.0793609736191726E+01   +6.0793608518406437E+01   +6.0793608518406437E+01   +6.0793608518406437E+01   +6.0793608518406437E+01   +6.0793608518406430E+01   +6.0789256437720816E+01   +6.0581170130137266E+01   +6.0040743015439425E+01   +5.6579476226074178E+01
  +4.1299999999999997E+01   +6.0781538359289137E+01   +6.0773895326923849E+01   +6.0781538359289137E+01   +6.0781537139630117E+01   +6.0781537139630110E+01   +6.0781537139630117E+01   +6.0781537139630110E+01   +6.0781537139630117E+01   +6.0773895326923849E+01   +6.0557408771497123E+01   +5.9939650518816030E+01   +5.5721448921370580E+01
  +4.1350000000000001E+01   +6.0769443207841739E+01   +6.0757387637207927E+01   +6.0769443207841739E+01   +6.0769441985289028E+01   +6.0769441985289028E+01   +6.0769441985289035E+01   +6.0769441985289035E+01   +6.0769441985289035E+01   +6.0757387637207927E+01   +6.0528682450380771E+01   +5.9800816888980613E+01   +5.4735288698322819E+01
  +4.1399999999999999E+01   +6.0757312453193599E+01   +6.0739500909575362E+01   +6.0757312453193599E+01   +6.0757311226386129E+01   +6.0757311226386129E+01   +6.0757311226386122E+01   +6.0757311226386129E+01   +6.0757311226386122E+01   +6.0739500909575362E+01   +6.0493075910995195E+01   +5.9615271616711418E+01   +5.3632271282676335E+01
  +4.1450000000000003E+01   +6.0745130086037463E+01   +6.0719876823259284E+01   +6.0745130086037463E+01   +6.0745128853112945E+01   +6.0745128853112945E+01   +6.0745128853112945E+01   +6.0745128853112945E+01   +6.0745128853112945E+01   +6.0719876823259284E+01   +6.0447991005447648E+01   +5.9373827464122549E+01   +5.2424721166290496E+01
  +4.1500000000000000E+01   +6.0732874063716615E+01   +6.0697974358165986E+01   +6.0732874063716615E+01   +6.0732872822098436E+01   +6.0732872822098429E+01   +6.0732872822098429E+01   +6.0732872822098436E+01   +6.0732872822098436E+01   +6.0697974358165986E+01   +6.0390064795736912E+01   +5.9067454511398203E+01   +5.1125783902676694E+01
  +4.1549999999999997E+01   +6.0720524721837037E+01   +6.0673004673379104E+01   +6.0720524721837037E+01   +6.0720523470130757E+01   +6.0720523470130765E+01   +6.0720523470130765E+01   +6.0720523470130772E+01   +6.0720456842729185E+01   +6.0673004673379104E+01   +6.0315120816447610E+01   +5.8687647218473963E+01   +4.9749190021725340E+01
  +4.1600000000000001E+01   +6.0708121816544008E+01   +6.0643855443827846E+01   +6.0708121816544008E+01   +6.0708120564090599E+01   +6.0708120564090592E+01   +6.0708120564090599E+01   +6.0708120564090599E+01   +6.0707420822661938E+01   +6.0643855443827846E+01   +6.0218161574728079E+01   +5.8226770392344818E+01   +4.8309017955431322E+01
  +4.1649999999999999E+01   +6.0695704298322525E+01   +6.0609009018243960E+01   +6.0695704298322525E+01   +6.0695703043731200E+01   +6.0695703043731207E+01   +6.0695703043731200E+01   +6.0695703043731200E+01   +6.0693195353052374E+01   +6.0609009018243960E+01   +6.0093407886220028E+01   +5.7678371271353917E+01   +4.6819460435697295E+01
  +4.1700000000000003E+01   +6.0683254376690499E+01   +6.0566460387837537E+01   +6.0683254376690499E+01   +6.0683253117773965E+01   +6.0683253117773972E+01   +6.0683253117773965E+01   +6.0683253117773965E+01   +6.0677334421452407E+01   +6.0566460387837537E+01   +5.9934387495500374E+01   +5.7037445657720696E+01   +4.5294596859401253E+01
