 TIME                                    HW_Temp                                  HW_Flow                                  PVPower                                  PV4HW                                    HeaterHeat                               HeaterPower                              HeaterPerf                               Tank_FlowRate                            Tank_TempOut                             T_mains                                  T_amb                                    GHI                                     
  +2.4500000000000002E+00   +6.2832068293198802E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2832068293198802E+01   +1.8068225608779755E+01   +2.8015000000000001E+01   +0.0000000000000000E+00
  +2.5000000000000000E+00   +6.2818147561521840E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2818147561521840E+01   +1.8068155004652443E+01   +2.8005000000000003E+01   +0.0000000000000000E+00
  +2.5499999999999998E+00   +6.2804230136707375E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2804230136707375E+01   +1.8068084404494126E+01   +2.7995000000000001E+01   +0.0000000000000000E+00
  +2.6000000000000001E+00   +6.2790316013212880E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2790316013212880E+01   +1.8068013808304901E+01   +2.7985000000000003E+01   +0.0000000000000000E+00
  +2.6499999999999999E+00   +6.2776405185511912E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2776405185511912E+01   +1.8067943216084871E+01   +2.7975000000000001E+01   +0.0000000000000000E+00
  +2.7000000000000002E+00   +6.2762525309756541E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2762525309756541E+01   +1.8067872627834106E+01   +2.7965000000000000E+01   +0.0000000000000000E+00
  +2.7500000000000000E+00   +6.2749075318625586E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2749075318625586E+01   +1.8067802043552710E+01   +2.7955000000000002E+01   +0.0000000000000000E+00
  +2.7999999999999998E+00   +6.2736026703817977E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2736026703817977E+01   +1.8067731463240776E+01   +2.7945000000000000E+01   +0.0000000000000000E+00
  +2.8500000000000001E+00   +6.2722980205094764E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2722980205094764E+01   +1.8067660886898384E+01   +2.7935000000000002E+01   +0.0000000000000000E+00
  +2.8999999999999999E+00   +6.2709935819427876E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2709935819427876E+01   +1.8067590314525638E+01   +2.7925000000000001E+01   +0.0000000000000000E+00
  +2.9500000000000002E+00   +6.2696893543797600E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2696893543797600E+01   +1.8067519746122613E+01   +2.7914999999999999E+01   +0.0000000000000000E+00
  +3.0000000000000000E+00   +6.2683853375192470E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2683853375192470E+01   +1.8067449181689408E+01   +2.7905000000000001E+01   +0.0000000000000000E+00
  +3.0499999999999998E+00   +6.2670815310609335E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2670815310609335E+01   +1.8067378621226123E+01   +2.7895000000000000E+01   +0.0000000000000000E+00
  +3.1000000000000001E+00   +6.2657779347053243E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2657779347053243E+01   +1.8067308064732828E+01   +2.7885000000000005E+01   +0.0000000000000000E+00
  +3.1499999999999999E+00   +6.2644745481537463E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2644745481537463E+01   +1.8067237512209626E+01   +2.7875000000000000E+01   +0.0000000000000000E+00
  +3.2000000000000002E+00   +6.2631713711083414E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2631713711083414E+01   +1.8067166963656611E+01   +2.7864999999999998E+01   +0.0000000000000000E+00
  +3.2500000000000000E+00   +6.2618684032720672E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2618684032720672E+01   +1.8067096419073867E+01   +2.7855000000000004E+01   +0.0000000000000000E+00
  +3.2999999999999998E+00   +6.2605656443486936E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2605656443486936E+01   +1.8067025878461489E+01   +2.7844999999999999E+01   +0.0000000000000000E+00
  +3.3500000000000001E+00   +6.2592630940427952E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2592630940427952E+01   +1.8066955341819558E+01   +2.7835000000000004E+01   +0.0000000000000000E+00
  +3.3999999999999999E+00   +6.2579607520597534E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2579607520597534E+01   +1.8066884809148181E+01   +2.7825000000000003E+01   +0.0000000000000000E+00
  +3.4500000000000002E+00   +6.2566586181057517E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2566586181057517E+01   +1.8066814280447435E+01   +2.7814999999999998E+01   +0.0000000000000000E+00
  +3.5000000000000000E+00   +6.2553566918877721E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2553566918877721E+01   +1.8066743755717415E+01   +2.7805000000000003E+01   +0.0000000000000000E+00
  +3.5499999999999998E+00   +6.2540549731135911E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2540549731135911E+01   +1.8066673234958213E+01   +2.7795000000000002E+01   +0.0000000000000000E+00
  +3.6000000000000001E+00   +6.2527534614917798E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2527534614917798E+01   +1.8066602718169921E+01   +2.7785000000000004E+01   +0.0000000000000000E+00
  +3.6499999999999999E+00   +6.2514521567316990E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2514521567316990E+01   +1.8066532205352626E+01   +2.7775000000000002E+01   +0.0000000000000000E+00
  +3.7000000000000002E+00   +6.2501510585434950E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2501510585434950E+01   +1.8066461696506416E+01   +2.7765000000000001E+01   +0.0000000000000000E+00
  +3.7500000000000000E+00   +6.2488592488447530E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2488592488447530E+01   +1.8066391191631393E+01   +2.7755000000000003E+01   +0.0000000000000000E+00
  +3.7999999999999998E+00   +6.2475922934864904E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2475922934864904E+01   +1.8066320690727636E+01   +2.7745000000000001E+01   +0.0000000000000000E+00
  +3.8500000000000001E+00   +6.2463410781458151E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2463410781458151E+01   +1.8066250193795241E+01   +2.7735000000000003E+01   +0.0000000000000000E+00
  +3.8999999999999999E+00   +6.2450900137770610E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2450900137770610E+01   +1.8066179700834297E+01   +2.7725000000000001E+01   +0.0000000000000000E+00
  +3.9500000000000002E+00   +6.2438391001918134E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2438391001918134E+01   +1.8066109211844893E+01   +2.7715000000000000E+01   +0.0000000000000000E+00
  +4.0000000000000000E+00   +6.2425883372021545E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2425883372021545E+01   +1.8066038726827120E+01   +2.7705000000000002E+01   +0.0000000000000000E+00
  +4.0499999999999998E+00   +6.2413376796835664E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2413376796835664E+01   +1.8065968245781079E+01   +2.7692500000000003E+01   +0.0000000000000000E+00
  +4.0999999999999996E+00   +6.2400870376249920E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2400870376249920E+01   +1.8065897768706844E+01   +2.7677499999999998E+01   +0.0000000000000000E+00
  +4.1500000000000004E+00   +6.2388363659897820E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2388363659897820E+01   +1.8065827295604517E+01   +2.7662500000000001E+01   +0.0000000000000000E+00
  +4.2000000000000002E+00   +6.2375856646655961E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2375856646655961E+01   +1.8065756826474182E+01   +2.7647500000000004E+01   +0.0000000000000000E+00
  +4.2500000000000000E+00   +6.2363349335405303E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2363349335405303E+01   +1.8065686361315940E+01   +2.7632500000000000E+01   +0.0000000000000000E+00
  +4.2999999999999998E+00   +6.2350841725031188E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2350841725031188E+01   +1.8065615900129867E+01   +2.7617500000000003E+01   +0.0000000000000000E+00
  +4.3499999999999996E+00   +6.2338333814423279E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2338333814423279E+01   +1.8065545442916068E+01   +2.7602499999999999E+01   +0.0000000000000000E+00
  +4.4000000000000004E+00   +6.2325825602475547E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2325825602475547E+01   +1.8065474989674620E+01   +2.7587500000000002E+01   +0.0000000000000000E+00
  +4.4500000000000002E+00   +6.2313317088086293E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2313317088086293E+01   +1.8065404540405620E+01   +2.7572500000000005E+01   +0.0000000000000000E+00
  +4.5000000000000000E+00   +6.2300808270158065E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2300808270158065E+01   +1.8065334095109161E+01   +2.7557500000000001E+01   +0.0000000000000000E+00
  +4.5499999999999998E+00   +6.2288299147597712E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2288299147597712E+01   +1.8065263653785323E+01   +2.7542500000000004E+01   +0.0000000000000000E+00
  +4.5999999999999996E+00   +6.2275789719316307E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2275789719316307E+01   +1.8065193216434217E+01   +2.7527500000000000E+01   +0.0000000000000000E+00
  +4.6500000000000004E+00   +6.2263279984229172E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2263279984229172E+01   +1.8065122783055912E+01   +2.7512500000000003E+01   +0.0000000000000000E+00
  +4.7000000000000002E+00   +6.2250769941255825E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2250769941255825E+01   +1.8065052353650515E+01   +2.7497500000000002E+01   +0.0000000000000000E+00
  +4.7500000000000000E+00   +6.2238259589320009E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2238259589320009E+01   +1.8064981928218106E+01   +2.7482500000000002E+01   +0.0000000000000000E+00
  +4.7999999999999998E+00   +6.2225748927349620E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2225748927349620E+01   +1.8064911506758779E+01   +2.7467500000000001E+01   +0.0000000000000000E+00
  +4.8499999999999996E+00   +6.2213237954276721E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2213237954276721E+01   +1.8064841089272623E+01   +2.7452500000000001E+01   +0.0000000000000000E+00
  +4.9000000000000004E+00   +6.2200726669037536E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2200726669037536E+01   +1.8064770675759728E+01   +2.7437500000000000E+01   +0.0000000000000000E+00
  +4.9500000000000002E+00   +6.2188215070572433E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2188215070572433E+01   +1.8064700266220189E+01   +2.7422500000000003E+01   +0.0000000000000000E+00
  +5.0000000000000000E+00   +6.2175703157825843E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2175703157825843E+01   +1.8064629860654090E+01   +2.7407499999999999E+01   +0.0000000000000000E+00
  +5.0499999999999998E+00   +6.2163192727230161E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2163192727230161E+01   +1.8064559459061527E+01   +2.7402500000000000E+01   +1.7999999999999872E-01
  +5.0999999999999996E+00   +6.2150687370702947E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2150687370702947E+01   +1.8064489061442590E+01   +2.7407500000000006E+01   +5.3999999999999748E-01
  +5.1500000000000004E+00   +6.2138188881209224E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2138188881209224E+01   +1.8064418667797369E+01   +2.7412500000000001E+01   +9.0000000000000258E-01
  +5.2000000000000002E+00   +6.2125697254765143E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2125697254765143E+01   +1.8064348278125955E+01   +2.7417499999999997E+01   +1.2600000000000013E+00
  +5.2500000000000000E+00   +6.2113212487392829E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2113212487392829E+01   +1.8064277892428432E+01   +2.7422500000000003E+01   +1.6200000000000001E+00
  +5.2999999999999998E+00   +6.2100734575120377E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2100734575120377E+01   +1.8064207510704904E+01   +2.7427499999999998E+01   +1.9799999999999986E+00
  +5.3499999999999996E+00   +6.2088263513981815E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2088263513981815E+01   +1.8064137132955448E+01   +2.7432500000000005E+01   +2.3399999999999972E+00
  +5.4000000000000004E+00   +6.2075799300017117E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2075799300017117E+01   +1.8064066759180161E+01   +2.7437500000000000E+01   +2.7000000000000024E+00
  +5.4500000000000002E+00   +6.2063341929272127E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2063341929272127E+01   +1.8063996389379128E+01   +2.7442499999999995E+01   +3.0600000000000014E+00
  +5.5000000000000000E+00   +6.2050891397798615E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2050891397798615E+01   +1.8063926023552447E+01   +2.7447500000000005E+01   +3.4199999999999999E+00
  +5.5499999999999998E+00   +6.2038447701654192E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2038447701654192E+01   +1.8063855661700199E+01   +2.7452500000000001E+01   +3.7799999999999989E+00
  +5.5999999999999996E+00   +6.2026010836902323E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2026010836902323E+01   +1.8063785303822485E+01   +2.7457500000000007E+01   +4.1399999999999979E+00
  +5.6500000000000004E+00   +6.2013580799612292E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2013580799612292E+01   +1.8063714949919390E+01   +2.7462500000000002E+01   +4.5000000000000027E+00
  +5.7000000000000002E+00   +6.2001157585859197E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2001157585859197E+01   +1.8063644599991004E+01   +2.7467499999999998E+01   +4.8600000000000012E+00
  +5.7500000000000000E+00   +6.1988741191723918E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1988741191723918E+01   +1.8063574254037423E+01   +2.7472500000000004E+01   +5.2200000000000006E+00
  +5.7999999999999998E+00   +6.1976331613293119E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1976331613293119E+01   +1.8063503912058732E+01   +2.7477499999999999E+01   +5.5799999999999983E+00
  +5.8499999999999996E+00   +6.1963928846659208E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1963928846659208E+01   +1.8063433574055018E+01   +2.7482500000000005E+01   +5.9399999999999977E+00
  +5.9000000000000004E+00   +6.1951532887920330E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1951532887920330E+01   +1.8063363240026387E+01   +2.7487500000000001E+01   +6.3000000000000025E+00
  +5.9500000000000002E+00   +6.1939143733180330E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1939143733180330E+01   +1.8063292909972908E+01   +2.7492499999999996E+01   +6.6600000000000019E+00
  +6.0000000000000000E+00   +6.1926761378548747E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1926761378548747E+01   +1.8063222583894682E+01   +2.7497500000000002E+01   +7.0199999999999996E+00
  +6.0499999999999998E+00   +4.4999994577048035E+01   +5.0858720262398771E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.1241392606332390E+00   +6.1914376991968517E+01   +1.8063152261791799E+01   +2.7502499999999998E+01   +9.6749999999999829E+00
  +6.0999999999999996E+00   +4.4999994518652862E+01   +1.0171744052479754E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.2500499008062569E+00   +6.1901992772434070E+01   +1.8063081943664354E+01   +2.7507500000000007E+01   +1.4624999999999968E+01
  +6.1500000000000004E+00   +4.4999994122492666E+01   +1.5257616078719721E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +9.3777335169697089E+00   +6.1889607517885914E+01   +1.8063011629512431E+01   +2.7512500000000003E+01   +1.9575000000000038E+01
  +6.2000000000000002E+00   +4.4999993381208732E+01   +2.0343488104959601E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.2507192976377995E+01   +6.1877216771738908E+01   +1.8062941319336119E+01   +2.7517499999999998E+01   +2.4525000000000023E+01
  +6.2500000000000000E+00   +4.4999992276518526E+01   +2.5429360131199473E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5638433628803346E+01   +6.1864812675804025E+01   +1.8062871013135513E+01   +2.7522500000000004E+01   +2.9475000000000005E+01
  +6.2999999999999998E+00   +4.4999990757752158E+01   +3.0515232157439350E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.8771464622766118E+01   +6.1852383701228511E+01   +1.8062800710910704E+01   +2.7527500000000000E+01   +3.4424999999999990E+01
  +6.3499999999999996E+00   +4.4999988857721050E+01   +3.5601104183679226E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.1906300433171939E+01   +6.1839914389974268E+01   +1.8062730412661782E+01   +2.7532500000000006E+01   +3.9374999999999972E+01
  +6.4000000000000004E+00   +4.4999986480253469E+01   +4.0686976209919202E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.5042962384141713E+01   +6.1827384915406036E+01   +1.8062660118388830E+01   +2.7537500000000001E+01   +4.4325000000000045E+01
  +6.4500000000000002E+00   +4.4999983579889296E+01   +4.5772848236159071E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.8181480827284290E+01   +6.1814770333984043E+01   +1.8062589828091948E+01   +2.7542499999999997E+01   +4.9275000000000027E+01
