 TIME                                    TempTop                                  TempBottom                               C_Load                                   C_Tmax                                   C_Tmin                                   C_All                                   
  +2.1300000000000001E+01   +6.1333254477072458E+01   +6.2389025589591853E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1350000000000001E+01   +6.1314439656669705E+01   +6.2378789028159559E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1399999999999999E+01   +6.1295636677561468E+01   +6.2368549567085211E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1449999999999999E+01   +6.1276845492245975E+01   +6.2358307203078624E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1500000000000000E+01   +6.1258066053415405E+01   +6.2348061931647706E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1550000000000001E+01   +6.1239298313955032E+01   +6.2337813748218572E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1600000000000001E+01   +6.1220542226942342E+01   +6.2327562648227925E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1649999999999999E+01   +6.1201797745646189E+01   +6.2317308627123133E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1699999999999999E+01   +6.1183064823525953E+01   +6.2307051680362314E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1750000000000000E+01   +6.1164343414230700E+01   +6.2296791803414479E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1800000000000001E+01   +6.1145633471598309E+01   +6.2286528991759567E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1850000000000001E+01   +6.1126934949654647E+01   +6.2276263240888589E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1899999999999999E+01   +6.1108247802612745E+01   +6.2265994546303688E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.1949999999999999E+01   +6.1089571984871952E+01   +6.2255722903518254E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2000000000000000E+01   +6.1070907451017135E+01   +6.2245448308056972E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2050000000000001E+01   +6.1052254905959359E+01   +6.2235171129638744E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2100000000000001E+01   +6.1033615803389424E+01   +6.2224892111650320E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2149999999999999E+01   +6.1014990845008313E+01   +6.2214611623083897E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2199999999999999E+01   +6.0996379982077727E+01   +6.2204329659063937E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2250000000000000E+01   +6.0977783166052063E+01   +6.2194046214727486E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2300000000000001E+01   +6.0959200348577582E+01   +6.2183761285224229E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2350000000000001E+01   +6.0940631481491543E+01   +6.2173474865716607E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2399999999999999E+01   +6.0922076516821384E+01   +6.2163186951379842E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2449999999999999E+01   +6.0903535406783888E+01   +6.2152897537402062E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2500000000000000E+01   +6.0885008103784330E+01   +6.2142606618984345E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2550000000000001E+01   +6.0866494560415703E+01   +6.2132314191340818E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2600000000000001E+01   +6.0847994729457803E+01   +6.2122020249698721E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2649999999999999E+01   +6.0829508563876495E+01   +6.2111724789298449E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2699999999999999E+01   +6.0811036016822854E+01   +6.2101427805393691E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2750000000000000E+01   +6.0792577041632377E+01   +6.2091129293251441E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2800000000000001E+01   +6.0774131591824158E+01   +6.2080829248152085E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2850000000000001E+01   +6.0755699621100071E+01   +6.2070527665389477E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2899999999999999E+01   +6.0737281083344001E+01   +6.2060224540270980E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.2949999999999999E+01   +6.0718875932621039E+01   +6.2049919868117577E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3000000000000000E+01   +6.0700484123176665E+01   +6.2039613644263888E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3050000000000001E+01   +6.0682104859294434E+01   +6.2029305489875483E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3100000000000001E+01   +6.0663736596840870E+01   +6.2018994652475314E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3149999999999999E+01   +6.0645378544033385E+01   +6.2008680754006363E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3199999999999999E+01   +6.0627030659888185E+01   +6.1998363790304872E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3250000000000000E+01   +6.0608692903586714E+01   +6.1988043757220218E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3300000000000001E+01   +6.0590365234474852E+01   +6.1977720650614991E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3350000000000001E+01   +6.0572047612062285E+01   +6.1967394466364993E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3399999999999999E+01   +6.0553739996021733E+01   +6.1957065200359374E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3449999999999999E+01   +6.0535442346188219E+01   +6.1946732848500623E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3500000000000000E+01   +6.0517154622558380E+01   +6.1936397406704629E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3550000000000001E+01   +6.0498876785289767E+01   +6.1926057886400834E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3600000000000001E+01   +6.0480608794700096E+01   +6.1915713115160877E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3649999999999999E+01   +6.0462350611266579E+01   +6.1905362910391190E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3699999999999999E+01   +6.0444102195625184E+01   +6.1895007280438179E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3750000000000000E+01   +6.0425863508569947E+01   +6.1884646233600492E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3800000000000001E+01   +6.0407634511052279E+01   +6.1874279778129406E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3850000000000001E+01   +6.0389415164180235E+01   +6.1863907922229146E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3899999999999999E+01   +6.0371205429217845E+01   +6.1853530674057254E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.3949999999999999E+01   +6.0353005267584393E+01   +6.1843148041724938E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4000000000000000E+01   +6.0334814640853779E+01   +6.1832760033297447E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4050000000000001E+01   +6.0316629760046041E+01   +6.1822364785880474E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4100000000000001E+01   +6.0298443093355090E+01   +6.1811958567779584E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4149999999999999E+01   +6.0280250869991633E+01   +6.1801539518343724E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4199999999999999E+01   +6.0262053072425843E+01   +6.1791107645810214E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4250000000000000E+01   +6.0243849683222663E+01   +6.1780662958379338E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4300000000000001E+01   +6.0225640685041363E+01   +6.1770205464214591E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4350000000000001E+01   +6.0207426060635086E+01   +6.1759735171442969E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4399999999999999E+01   +6.0189205792850395E+01   +6.1749252088155266E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4449999999999999E+01   +6.0170979864626830E+01   +6.1738756222406323E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4500000000000000E+01   +6.0152748258996468E+01   +6.1728247582215268E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4550000000000001E+01   +6.0134510959083464E+01   +6.1717726175565872E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4600000000000001E+01   +6.0116267948103619E+01   +6.1707192010406715E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4649999999999999E+01   +6.0098019209363933E+01   +6.1696645094651522E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4699999999999999E+01   +6.0079764726262198E+01   +6.1686085436179404E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4750000000000000E+01   +6.0061504482286537E+01   +6.1675513042835114E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4800000000000001E+01   +6.0043238461014951E+01   +6.1664927922429300E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4850000000000001E+01   +6.0024966646114962E+01   +6.1654330082738788E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4899999999999999E+01   +6.0006689021343107E+01   +6.1643719531506825E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.4949999999999999E+01   +5.9988405570544543E+01   +6.1633096276443311E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5000000000000000E+01   +5.9970116277652650E+01   +6.1622460325225092E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5050000000000001E+01   +5.9951821126688564E+01   +6.1611811685496171E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5100000000000001E+01   +5.9933520101760784E+01   +6.1601150364868005E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5149999999999999E+01   +5.9915213187064751E+01   +6.1590476370919689E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5199999999999999E+01   +5.9896900366882413E+01   +6.1579789711198252E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5250000000000000E+01   +5.9878581625581852E+01   +6.1569090393218893E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5300000000000001E+01   +5.9860256947616840E+01   +6.1558378424465197E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5350000000000001E+01   +5.9841926317526443E+01   +6.1547653812389413E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5399999999999999E+01   +5.9823589719934610E+01   +6.1536916564412650E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5449999999999999E+01   +5.9805247139549763E+01   +6.1526166687925148E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5500000000000000E+01   +5.9786898561164406E+01   +6.1515404190286503E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5550000000000001E+01   +5.9768543969654715E+01   +6.1504629078825900E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5600000000000001E+01   +5.9750183349980141E+01   +6.1493841360842325E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5649999999999999E+01   +5.9731816687183013E+01   +6.1483041043604850E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5699999999999999E+01   +5.9713443966388134E+01   +6.1472228134352797E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5750000000000000E+01   +5.9695065172802423E+01   +6.1461402640296008E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5800000000000001E+01   +5.9676680291714462E+01   +6.1450564568615057E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5850000000000001E+01   +5.9658289308494176E+01   +6.1439713926461465E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5899999999999999E+01   +5.9639892208592386E+01   +6.1428850720957954E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.5949999999999999E+01   +5.9621488977540459E+01   +6.1417974959198624E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.6000000000000000E+01   +5.9603079600949911E+01   +6.1407086648249205E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.6050000000000001E+01   +5.9584664064512026E+01   +6.1396185795147254E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +2.6100000000000001E+01   +5.9566242353997481E+01   +6.1385272406902402E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
